app,model,order,k,topk_accuracy,mrr,num_samples
哔哩哔哩,op_parametric,,1,0.7152557718424627,0.7152557718424627,2209
哔哩哔哩,op_parametric,,3,0.8492530556813037,0.7728987475479087,2209
哔哩哔哩,op_parametric,,5,0.9379809868718877,0.7934963030028666,2209
ALL,op_parametric,,1,0.7152557718424627,0.7152557718424627,2209
ALL,op_parametric,,3,0.8492530556813037,0.7728987475479087,2209
ALL,op_parametric,,5,0.9379809868718877,0.7934963030028666,2209
