app,model,order,k,topk_accuracy,mrr,num_samples
哔哩哔哩,op_gam,,1,0.7338162064282481,0.7338162064282481,2209
哔哩哔哩,op_gam,,3,0.8931643277501131,0.8023992756903564,2209
哔哩哔哩,op_gam,,5,0.9660479855138071,0.8196468990493431,2209
ALL,op_gam,,1,0.7338162064282481,0.7338162064282481,2209
ALL,op_gam,,3,0.8931643277501131,0.8023992756903564,2209
ALL,op_gam,,5,0.9660479855138071,0.8196468990493431,2209
